Pair
650
0,30
0,81
0,514
2,370
4,133
4,338
5,629
6,344
6,521
7,294
7,341
8,123
8,197
8,391
8,402
8,407
8,475
9,289
9,310
9,324
9,438
10,56
11,29
11,35
11,617
12,649
13,112
14,40
14,608
15,234
15,288
16,5
16,108
16,162
17,391
18,329
19,22
19,97
19,488
20,184
21,326
21,343
22,71
22,132
22,157
22,247
22,486
22,511
23,59
23,243
23,400
23,403
24,19
26,514
27,147
27,299
27,373
28,286
28,551
29,23
29,24
29,162
29,451
29,544
30,106
30,594
31,43
31,334
31,379
32,219
33,257
34,322
34,628
35,444
36,63
36,72
36,310
36,315
37,42
37,280
37,599
38,256
39,271
39,328
39,505
40,90
40,165
40,205
40,345
41,14
41,189
42,355
42,641
43,56
43,332
43,386
44,124
44,218
44,258
44,420
45,97
46,35
46,415
46,424
46,622
47,131
47,317
48,181
48,258
48,377
49,124
49,230
50,382
50,385
51,281
51,618
53,174
53,319
54,53
54,166
55,211
55,273
55,534
56,52
56,158
57,3
57,83
57,215
59,213
60,132
61,349
62,26
62,122
63,79
63,584
64,98
64,185
64,238
64,425
65,518
66,8
66,557
67,388
67,486
67,625
68,251
70,38
70,154
70,161
70,538
71,446
74,150
74,170
74,352
74,392
74,471
75,453
76,149
76,541
77,190
77,349
77,386
77,484
79,72
79,189
79,445
79,608
81,187
81,519
81,648
82,243
82,360
82,415
82,547
83,10
83,112
83,331
83,398
84,525
85,298
88,48
88,241
89,87
89,115
89,433
90,212
91,4
92,567
93,3
94,455
96,204
96,455
97,339
97,592
99,168
100,34
100,174
100,273
100,530
102,159
102,431
104,573
104,636
106,607
107,270
107,351
107,352
107,586
107,603
107,613
108,300
109,56
109,379
109,534
110,69
110,338
110,583
110,587
111,281
111,303
111,421
112,132
112,241
113,161
113,458
114,602
115,96
115,482
115,542
115,611
116,281
116,496
116,572
118,585
119,638
120,234
122,118
123,386
123,627
125,35
125,452
125,571
126,293
127,541
127,616
128,126
128,245
128,475
130,133
130,162
131,3
131,304
132,460
133,20
137,139
137,294
138,63
138,446
139,204
140,197
140,626
141,244
141,564
142,112
142,605
143,152
143,259
144,138
145,42
146,315
146,404
146,485
147,61
147,98
147,343
147,351
147,464
147,480
149,0
149,104
149,289
149,537
151,86
152,434
152,445
152,532
152,540
153,10
153,376
153,592
153,645
154,230
154,244
154,597
155,196
155,282
155,476
155,533
156,99
156,157
156,328
157,197
159,54
159,96
159,173
159,307
160,472
160,542
161,109
161,157
161,340
161,464
162,5
162,110
162,115
162,502
164,363
164,443
164,455
165,34
165,62
165,281
165,451
166,36
167,345
167,542
167,588
167,589
168,250
168,391
168,552
169,269
169,632
170,512
171,466
172,227
172,464
173,422
173,498
174,222
175,535
175,570
176,444
176,459
177,412
178,419
179,49
179,535
180,586
181,52
181,99
181,267
181,272
181,542
181,595
182,358
182,495
183,597
185,303
186,536
188,246
190,250
190,352
191,60
191,209
192,601
193,409
194,564
195,241
195,254
196,399
197,141
197,488
198,498
199,416
199,469
199,638
200,151
200,449
201,104
202,222
202,409
203,209
203,509
204,250
204,283
204,468
205,200
205,260
205,503
205,547
206,27
206,352
206,647
207,294
207,427
207,580
207,630
210,386
210,443
210,491
211,120
212,78
212,450
212,545
213,248
213,421
214,599
215,69
215,233
215,456
215,518
216,124
218,246
218,260
218,276
218,298
218,541
219,66
219,305
219,365
219,366
220,117
221,125
221,186
221,549
222,59
222,110
222,513
222,642
224,137
225,114
225,217
225,331
225,622
228,633
231,169
231,582
233,261
233,500
233,541
234,455
235,30
235,101
236,326
236,538
236,604
238,134
240,405
240,637
241,214
241,647
243,254
244,445
245,75
245,532
245,534
246,61
248,116
248,581
249,12
249,185
249,501
251,106
251,236
251,290
251,563
252,355
252,447
252,615
253,50
254,282
254,421
254,491
255,145
255,543
255,576
256,330
257,235
257,548
257,610
258,472
259,228
259,307
260,401
260,492
260,540
260,606
261,72
261,141
261,171
261,544
262,122
262,403
263,97
263,203
263,400
263,539
264,190
265,110
265,427
266,123
266,488
268,91
268,523
269,203
269,468
270,20
270,288
271,153
271,525
272,136
272,491
272,498
272,503
273,342
273,641
274,164
274,381
275,538
275,564
276,9
276,504
277,479
278,45
278,516
279,240
279,471
280,242
282,610
283,104
284,237
284,384
284,399
285,431
286,82
286,285
286,473
286,551
288,400
288,575
289,115
290,3
290,208
291,287
291,590
292,49
292,435
294,326
294,400
295,58
295,60
295,271
296,55
296,144
296,173
296,442
297,32
297,264
297,315
297,571
298,231
298,316
298,513
299,24
300,639
301,9
302,121
302,194
302,473
304,1
304,452
306,550
306,588
308,13
308,325
310,262
311,516
312,281
312,515
313,538
314,170
314,521
315,299
315,508
316,124
316,178
316,599
317,405
319,43
319,179
319,540
320,32
320,400
321,344
321,430
321,624
323,57
323,335
323,343
323,498
324,83
325,97
325,614
327,254
328,71
328,352
328,416
329,342
329,451
329,470
329,568
330,632
331,219
331,242
331,499
333,335
333,616
335,448
336,35
336,264
336,270
336,488
338,398
339,33
339,313
339,412
340,249
340,414
340,420
340,469
343,47
343,190
344,621
345,462
346,282
346,312
346,369
347,456
348,118
348,466
349,531
350,138
350,251
350,572
351,348
351,506
352,200
352,567
352,605
353,345
354,16
354,624
354,635
355,277
356,7
357,332
357,417
358,39
361,55
361,193
361,454
363,275
364,541
364,610
367,581
367,610
368,150
369,243
369,248
369,270
369,508
370,347
370,567
371,84
372,5
372,57
372,140
372,442
372,469
373,100
373,210
373,273
373,422
373,443
374,128
374,458
375,474
376,247
376,265
376,305
378,321
379,98
379,292
379,569
380,115
381,114
382,86
382,251
382,365
382,589
382,595
383,616
383,630
383,632
385,457
385,484
386,127
389,347
389,357
390,298
390,457
392,102
392,547
394,576
395,135
395,540
396,202
396,279
396,285
397,145
397,577
398,291
398,443
400,148
400,186
400,214
400,395
400,593
401,388
402,447
403,75
403,307
403,500
404,530
405,499
406,194
406,208
406,268
406,568
406,611
407,69
407,649
408,313
408,515
408,565
409,92
410,18
410,376
410,386
410,437
411,106
412,573
413,570
414,200
416,466
418,96
418,501
418,540
418,589
419,397
422,261
422,381
423,0
423,289
423,371
423,456
423,579
424,250
424,357
424,459
425,347
425,590
426,582
427,191
428,361
428,484
428,530
429,2
429,316
430,413
430,478
432,96
432,162
432,537
433,7
433,112
433,137
434,304
435,195
435,323
435,337
435,610
436,368
437,428
437,455
438,522
438,590
439,629
440,318
441,515
442,460
442,499
444,303
446,319
447,132
447,400
448,88
449,194
450,481
452,64
452,136
452,414
453,188
457,216
460,122
460,306
461,3
461,346
461,612
463,24
464,2
464,334
464,380
465,286
466,337
467,107
468,451
469,43
469,210
469,276
469,310
470,74
470,511
473,287
473,601
474,69
474,519
475,548
476,421
476,609
477,73
478,97
479,58
479,503
482,152
482,504
485,64
485,86
486,302
487,260
487,268
487,635
488,386
489,95
491,58
491,599
492,604
493,597
494,122
494,498
496,155
496,488
496,565
497,86
497,174
497,416
499,158
499,190
499,436
500,52
500,55
500,553
501,185
502,573
502,630
503,455
504,326
504,479
505,51
505,58
505,117
505,124
505,492
505,587
506,232
506,462
507,7
507,311
507,359
507,495
508,183
508,287
509,188
509,351
509,410
509,418
509,488
510,283
510,301
510,390
512,77
512,113
512,282
514,34
517,1
517,365
519,46
519,398
519,457
521,201
521,411
521,530
523,217
523,526
523,545
524,164
524,377
524,423
524,648
525,318
525,408
527,131
527,590
528,99
529,576
530,381
531,316
531,412
532,593
533,332
533,376
533,535
533,598
534,431
534,447
534,603
535,196
535,483
535,556
536,37
539,374
539,441
540,384
542,143
542,361
542,534
543,359
543,464
543,527
544,83
544,124
544,394
544,463
546,457
547,275
547,649
548,426
548,610
549,79
549,407
550,80
550,238
551,11
551,180
552,206
552,561
552,570
553,576
554,444
555,308
555,433
556,610
557,306
557,308
557,569
557,574
558,124
558,162
558,364
558,430
558,490
559,74
559,556
560,276
561,342
561,471
562,37
562,68
562,226
562,557
566,364
567,411
567,534
567,553
568,53
569,366
570,268
572,25
572,209
572,489
572,643
574,299
574,634
575,390
575,403
576,504
577,568
578,228
578,540
578,610
580,53
580,107
580,487
581,60
581,236
581,324
582,133
583,500
584,634
586,453
586,483
587,186
587,194
587,227
587,485
588,129
588,412
589,38
589,523
590,550
591,267
591,321
592,337
592,413
592,479
593,175
593,253
593,629
594,41
595,42
595,327
596,414
597,328
598,189
599,608
601,384
602,358
605,284
605,350
605,494
606,477
606,484
608,345
608,616
609,375
611,217
612,304
612,601
613,82
613,121
613,641
615,278
616,291
617,280
617,378
618,407
618,646
619,99
619,230
619,566
620,19
620,2
