0,2
0,4
0,7
0,17
0,21
0,28
0,29
0,34
0,35
0,49
0,66
0,71
0,80
0,81
0,84
0,90
0,92
0,98
0,99
0,106
0,114
0,123
0,140
0,149
0,155
0,156
0,160
0,173
0,175
0,179
0,183
0,185
0,198
1,4
1,8
1,13
1,14
1,22
1,24
1,34
1,60
1,68
1,71
1,72
1,74
1,77
1,83
1,91
1,99
1,104
1,105
1,108
1,112
1,114
1,119
1,123
1,127
1,133
1,139
1,145
1,146
1,157
1,161
1,166
1,174
2,12
2,18
2,25
2,33
2,34
2,50
2,67
2,77
2,93
2,98
2,99
2,118
2,138
2,146
2,148
2,149
2,158
2,164
2,176
2,178
2,184
2,189
2,190
2,191
3,4
3,34
3,35
3,39
3,46
3,59
3,64
3,75
3,82
3,97
3,105
3,120
3,123
3,129
3,130
3,131
3,138
3,154
3,169
3,182
3,187
3,189
3,190
3,194
4,25
4,34
4,41
4,51
4,54
4,61
4,67
4,92
4,93
4,100
4,116
4,142
4,178
4,187
5,68
5,111
6,16
6,45
6,84
6,97
6,108
6,111
6,128
6,129
6,134
6,136
6,145
6,157
6,169
6,170
6,178
7,17
7,20
7,48
7,49
7,61
7,68
7,73
7,100
7,102
7,105
7,109
7,111
7,112
7,113
7,121
7,130
7,146
7,150
7,157
7,161
7,168
7,176
7,190
8,6
8,25
8,34
8,48
8,66
8,74
8,102
8,108
8,113
8,117
8,118
8,121
8,122
8,123
8,126
8,129
8,151
8,159
8,170
8,183
8,194
9,31
9,39
9,49
9,58
9,66
9,78
9,131
9,170
10,9
10,17
10,30
10,34
10,54
10,60
10,66
10,75
10,76
10,77
10,84
10,108
10,112
10,117
10,127
10,132
10,140
10,141
10,144
10,151
10,158
10,178
10,196
11,16
11,39
11,41
11,45
11,49
11,71
11,117
11,182
11,183
12,18
12,19
12,23
12,27
12,49
12,50
12,58
12,60
12,73
12,83
12,86
12,112
12,114
12,122
12,132
12,149
12,151
12,153
12,162
12,165
12,168
12,176
12,179
12,189
12,190
12,192
12,196
13,2
13,12
13,15
13,18
13,22
13,29
13,38
13,40
13,47
13,52
13,54
13,56
13,59
13,60
13,68
13,69
13,79
13,91
13,93
13,97
13,98
13,105
13,107
13,112
13,118
13,129
13,130
13,135
13,138
13,140
13,141
13,146
13,168
13,178
13,183
13,186
13,198
14,5
14,7
14,29
14,46
14,61
14,85
14,97
14,100
14,102
14,109
14,111
14,112
14,113
14,116
14,122
14,123
14,127
14,128
14,131
14,132
14,159
14,165
14,170
14,173
14,177
14,186
14,189
14,190
15,17
15,21
15,29
15,42
15,50
15,57
15,60
15,82
15,83
15,88
15,94
15,96
15,97
15,98
15,99
15,103
15,109
15,119
15,120
15,125
15,126
15,127
15,136
15,143
15,145
15,151
15,161
15,165
15,170
15,172
15,184
15,185
15,186
15,187
15,195
15,197
16,17
16,45
16,49
16,58
16,132
16,145
16,169
16,183
16,184
16,189
17,93
17,182
18,45
18,67
18,112
18,113
18,116
19,8
19,10
19,23
19,31
19,68
19,93
19,137
19,142
19,143
19,154
19,157
19,158
19,161
19,176
19,177
19,180
19,191
19,194
20,4
20,16
20,17
20,29
20,54
20,66
20,73
20,78
20,83
20,87
20,90
20,92
20,116
20,122
20,135
20,154
20,187
21,23
22,67
22,78
22,87
22,100
22,169
22,178
22,184
23,39
24,3
24,9
24,13
24,15
24,16
24,17
24,34
24,35
24,40
24,42
24,45
24,49
24,50
24,63
24,67
24,72
24,76
24,78
24,82
24,95
24,103
24,110
24,120
24,123
24,125
24,133
24,147
24,159
24,171
24,178
24,180
24,184
24,185
25,23
25,31
25,34
25,39
25,41
25,54
25,66
25,68
25,76
25,87
25,119
25,128
25,180
26,4
26,11
26,16
26,18
26,29
26,40
26,59
26,94
26,100
26,122
26,126
26,131
26,144
26,164
27,8
27,11
27,30
27,67
27,73
27,83
27,88
27,90
27,93
27,98
27,102
27,123
27,128
27,130
27,134
27,143
27,144
27,154
27,161
27,168
27,171
27,182
27,184
27,192
27,195
28,1
28,11
28,13
28,14
28,19
28,20
28,21
28,24
28,25
28,52
28,54
28,57
28,63
28,69
28,78
28,84
28,89
28,91
28,92
28,102
28,114
28,125
28,127
28,129
28,155
28,163
28,164
28,165
28,173
28,174
28,175
28,177
28,182
28,184
29,5
29,106
29,117
29,127
29,157
29,170
29,182
29,184
30,5
30,25
30,48
30,58
30,73
30,78
30,83
30,118
30,119
30,128
30,131
30,135
30,142
30,154
30,169
30,180
30,197
31,5
31,29
31,34
31,102
31,106
32,10
32,17
32,23
32,27
32,35
32,50
32,56
32,57
32,66
32,67
32,70
32,76
32,77
32,84
32,89
32,90
32,93
32,97
32,102
32,103
32,108
32,109
32,114
32,115
32,125
32,136
32,142
32,146
32,153
32,155
32,157
32,160
32,167
32,171
32,173
32,179
32,181
32,186
33,3
33,9
33,11
33,12
33,27
33,50
33,51
33,52
33,59
33,64
33,68
33,74
33,81
33,86
33,105
33,111
33,112
33,127
33,158
33,180
33,188
33,190
34,111
34,113
35,16
35,20
35,40
35,43
35,59
35,66
35,71
35,83
35,88
35,90
35,97
35,111
35,117
35,121
35,123
35,126
35,129
35,131
35,132
35,135
35,136
35,154
35,158
35,159
35,160
35,162
35,164
35,165
35,170
35,173
35,189
36,22
36,23
36,40
36,48
36,58
36,60
36,74
36,83
36,106
36,119
36,131
36,144
36,175
37,11
37,31
37,41
37,51
37,87
37,119
37,129
37,145
38,2
38,5
38,11
38,25
38,34
38,35
38,57
38,61
38,62
38,68
38,85
38,94
38,96
38,108
38,118
38,121
38,123
38,130
38,141
38,147
38,156
38,162
38,166
38,169
